"06:50:12.197","File-34148"
"06:31:09.439","File-32640"
"06:47:56.264","File-33974"
"07:00:12.422","File-35014"
"07:06:56.908","File-35542"
"06:20:14.757","File-31693"
"06:54:11.285","File-34515"
"06:49:32.749","File-34104"
"06:16:57.969","File-31436"
"06:57:30.631","File-34793"
"06:39:38.645","File-33297"
"06:37:15.798","File-33115"
"06:09:50.999","File-30840"
"07:07:03.41","File-35552"
"06:20:44.594","File-31743"
"06:47:01.678","File-33897"
"06:29:19.969","File-32495"
"06:21:13.985","File-31795"
"06:59:23.815","File-34941"
"06:57:55.258","File-34822"
"06:55:23.718","File-34614"
"06:07:06.699","File-30617"
"06:40:05.396","File-33336"
"06:17:47.133","File-31511"
"07:07:53.672","File-35636"
"06:32:20.462","File-32732"
"07:05:07.238","File-35409"
"06:55:23.952","File-34615"
"06:35:44.602","File-33006"
"06:22:49.332","File-31913"
"06:29:02.802","File-32471"
"06:32:49.383","File-32772"
"07:00:11.814","File-35012"
"06:17:04.212","File-31443"
"07:00:01.753","File-35001"
"06:49:14.727","File-34084"
"06:07:51.199","File-30667"
"06:42:08.017","File-33491"
"06:45:45.993","File-33786"
"06:26:46.8","File-32254"
"06:07:45.194","File-30660"
"07:03:18.523","File-35267"
"06:08:38.271","File-30729"
"06:09:02.782","File-30764"
"06:09:04.876","File-30770"
"06:16:42.567","File-31414"
"06:49:19.975","File-34088"
"06:24:42.387","File-32067"
"06:31:00.488","File-32629"
"06:53:11.196","File-34432"
"06:52:58.462","File-34415"
"06:50:54.853","File-34220"
"06:55:50.264","File-34643"
"06:55:23.47","File-34613"
"06:37:08.041","File-33105"
"07:06:33.093","File-35512"
"07:05:04.254","File-35404"
"06:10:15.73","File-30879"
"07:00:02.674","File-35003"
"07:07:12.658","File-35568"
"06:48:36.834","File-34028"
"06:48:19.598","File-34008"
"06:26:38.991","File-32246"
"07:01:08.15","File-35092"
"06:48:36.857","File-34029"
"07:06:40.232","File-35526"
"07:05:25.087","File-35439"
"07:00:49.94","File-35066"
"06:20:06.855","File-31681"
"06:38:14.344","File-33197"
"06:56:00.297","File-34662"
"07:06:24.47","File-35499"
"07:00:17.149","File-35017"
"07:03:30.675","File-35286"
"06:23:25.488","File-31966"
"06:26:56.294","File-32268"
"07:00:33.404","File-35039"
"06:22:21.086","File-31876"
"06:48:22.226","File-34011"
"07:02:14.498","File-35180"
"07:01:24.299","File-35113"
"06:09:16.247","File-30785"
"06:48:34.375","File-34024"
"07:00:26.623","File-35029"
"07:04:30.507","File-35354"
"07:00:36.253","File-35040"
"06:16:15.845","File-31369"
"06:21:31.421","File-31815"
"07:02:08.721","File-35174"
"06:56:19.241","File-34685"
"06:18:48.119","File-31572"
"06:50:39.966","File-34194"
"06:57:01.841","File-34753"
"07:00:37.632","File-35041"
"07:00:29.923","File-35036"
"07:06:28.391","File-35505"
"07:03:20.055","File-35272"
"06:56:41.691","File-34729"
"06:31:53.145","File-32692"
"06:44:09.499","File-33656"
"06:45:14.65","File-33759"
"06:12:18.877","File-31049"
"07:01:38.161","File-35132"
"06:27:34.302","File-32338"
"06:41:40.946","File-33452"
"06:18:24.299","File-31550"
"06:13:33.533","File-31140"
"06:41:09.975","File-33412"
"07:01:24.764","File-35114"
"07:01:34.21","File-35127"
"06:07:15.353","File-30626"
"06:21:25.169","File-31808"
"07:01:11.95","File-35096"
"06:50:22.68","File-34161"
"06:14:25.233","File-31207"
"07:00:10.274","File-35010"
"06:34:04.483","File-32875"
"06:39:39.168","File-33298"
"06:24:24.297","File-32045"
"06:23:38.05","File-31982"
"06:07:58.998","File-30677"
"06:42:30.606","File-33529"
"07:07:30.451","File-35605"
"07:00:53.784","File-35070"
"06:12:22.483","File-31053"
"06:50:33.151","File-34178"
"07:00:55.513","File-35072"
"06:54:02.821","File-34503"
"07:00:28.579","File-35034"
"06:19:14.916","File-31606"
"06:42:52.067","File-33559"
"06:39:21.523","File-33281"
"07:01:28.848","File-35119"
"06:29:28.098","File-32508"
"06:38:21.041","File-33202"
"06:55:24.411","File-34616"
"06:24:36.858","File-32058"
"06:23:45.254","File-31991"
"06:37:45.968","File-33147"
"06:20:02.225","File-31673"
"06:27:34.852","File-32339"
"06:52:29.326","File-34369"
"06:19:32.1","File-31628"
"06:51:17.971","File-34251"
"06:21:07.743","File-31781"
"06:10:56.142","File-30932"
"06:32:54.764","File-32782"
"07:06:23.265","File-35497"
"06:22:11.262","File-31860"
"06:13:32.299","File-31139"
"07:07:07.776","File-35559"
"06:53:11.419","File-34434"
"06:28:02.263","File-32383"
"06:54:51.422","File-34574"
"06:56:27.299","File-34706"
"07:07:45.805","File-35629"
"06:15:00.335","File-31256"
"07:00:19.806","File-35021"
"06:57:59.499","File-34828"
"06:57:29.495","File-34790"
"06:14:10.908","File-31194"
"06:49:19.958","File-34087"
"06:22:45.76","File-31908"
"07:00:55.889","File-35073"
"06:16:19.261","File-31374"
"06:50:20.277","File-34157"
"06:48:08.351","File-33989"
"06:11:07.364","File-30949"
"06:59:22.473","File-34936"
"06:49:10.781","File-34078"
"07:05:41.533","File-35463"
"06:50:02.451","File-34137"
"06:26:51.448","File-32260"
"07:01:47.885","File-35143"
"06:32:40.306","File-32756"
"07:00:18.101","File-35019"
"06:32:15.399","File-32720"
"06:12:37.874","File-31071"
"07:00:01.531","File-35000"
"06:43:09.039","File-33576"
"07:01:41.065","File-35137"
"07:06:22.468","File-35495"
"07:00:20.767","File-35023"
"06:55:21.291","File-34606"
"06:39:56.818","File-33326"
"06:57:08.852","File-34764"
"07:00:33.206","File-35038"
"06:45:21.37","File-33767"
"06:37:28.011","File-33129"
"06:20:14.15","File-31691"
"06:41:41.108","File-33453"
"07:01:22.999","File-35108"
"07:00:24.083","File-35024"
"06:30:41.238","File-32605"
"07:01:53.909","File-35151"
"07:00:04.287","File-35005"
"06:31:19.235","File-32656"
"07:00:10.364","File-35011"
"07:00:43.516","File-35049"
"06:36:12.749","File-33033"
"07:00:07.841","File-35008"
"06:40:18.25","File-33349"
"06:31:13.238","File-32646"
"06:15:50.02","File-31340"
"06:23:32.558","File-31976"
"07:06:36.608","File-35521"
"06:50:01.983","File-34136"
"06:58:43.726","File-34879"
"06:36:44.302","File-33073"
"06:23:13.867","File-31949"
"06:23:26.216","File-31968"
"06:44:29.419","File-33688"
"07:05:33.82","File-35454"
"07:00:15.661","File-35016"
"06:32:33.492","File-32748"
"07:02:05.219","File-35167"
"06:10:36.725","File-30908"
"06:43:30.915","File-33606"
"06:54:31.711","File-34538"
"06:26:30.87","File-32227"
"06:25:48.867","File-32160"
"06:12:36.775","File-31070"
"07:01:21.773","File-35106"
"06:16:16.767","File-31371"
"06:57:21.867","File-34780"
"06:36:19.313","File-33043"
"06:09:22.67","File-30799"
"07:00:49.188","File-35061"
"06:44:22.264","File-33677"
"06:56:17.769","File-34684"
"06:35:24.903","File-32984"
"06:08:02.622","File-30683"
"06:35:41.102","File-33004"
"07:00:08.556","File-35009"
"06:07:12.712","File-30622"
"06:39:11.35","File-33266"
"06:33:35.657","File-32841"
"07:35:31.094","File-37990"
"07:18:43.539","File-36594"
"07:13:59.563","File-36190"
"07:55:43.455","File-39662"
"07:19:01.868","File-36622"
"07:29:07.81","File-37419"
"08:05:38.961","File-40501"
"08:01:05.316","File-40089"
"07:20:29.714","File-36747"
"07:10:00.826","File-35799"
"07:24:46.453","File-37090"
"07:24:16.269","File-37049"
"08:00:52.713","File-40072"
"07:57:12.203","File-39785"
"07:22:13.634","File-36885"
"08:00:03.217","File-40002"
"07:33:50.96","File-37848"
"07:28:48.812","File-37396"
"07:55:15.921","File-39627"
"07:57:07.486","File-39776"
"08:01:15.49","File-40112"
"08:06:18.352","File-40550"
"07:48:52.634","File-39076"
"07:11:04.0","File-35896"
"07:09:44.507","File-35775"
"07:12:03.149","File-35998"
"07:40:46.981","File-38422"
"07:21:00.237","File-36790"
"07:08:30.285","File-35678"
"07:46:18.158","File-38855"
"07:53:09.002","File-39443"
"07:22:33.844","File-36917"
"07:55:38.153","File-39657"
"07:42:42.095","File-38584"
"07:28:30.639","File-37374"
"07:26:06.703","File-37184"
"07:56:19.405","File-39709"
"07:38:46.313","File-38250"
"07:55:23.903","File-39640"
"07:28:29.526","File-37370"
"07:25:59.296","File-37173"
"07:08:44.146","File-35699"
"08:01:10.089","File-40097"
"07:55:40.786","File-39661"
"07:16:03.715","File-36346"
"07:16:41.568","File-36395"
"07:48:47.394","File-39071"
"07:52:49.074","File-39414"
"08:01:20.543","File-40118"
"07:33:04.474","File-37781"
"07:11:58.764","File-35993"
"07:24:53.176","File-37098"
"07:33:03.423","File-37779"
"08:05:17.455","File-40477"
"08:00:11.394","File-40015"
"07:29:49.655","File-37488"
"07:36:22.322","File-38061"
"07:15:00.36","File-36271"
"07:22:27.201","File-36905"
"07:45:25.063","File-38791"
"07:35:19.078","File-37970"
"08:04:38.01","File-40419"
"07:18:17.666","File-36552"
"07:33:24.559","File-37815"
"07:45:53.361","File-38830"
"07:47:43.994","File-38974"
"07:41:21.284","File-38468"
"07:59:20.643","File-39960"
"07:28:26.947","File-37368"
"07:11:11.882","File-35920"
"07:27:23.644","File-37283"
"07:10:25.593","File-35843"
"07:08:30.952","File-35680"
"07:32:50.498","File-37759"
"07:14:31.587","File-36231"
"07:34:23.395","File-37898"
"07:47:58.648","File-39001"
"07:49:05.735","File-39095"
"07:47:48.392","File-38984"
"08:04:46.005","File-40432"
"07:31:04.554","File-37598"
"07:55:17.073","File-39628"
"07:48:40.627","File-39059"
"07:39:34.204","File-38313"
"08:06:14.566","File-40546"
"07:49:01.844","File-39089"
"08:08:58.511","File-40763"
"07:51:06.789","File-39255"
"08:01:11.893","File-40104"
"07:31:00.45","File-37589"
"07:35:43.079","File-38005"
"07:58:38.5","File-39908"
"08:04:48.328","File-40434"
"07:56:32.981","File-39730"
"07:10:08.673","File-35809"
"08:04:20.68","File-40397"
"08:07:05.155","File-40615"
"07:59:35.759","File-39976"
"07:55:40.311","File-39660"
"07:39:15.742","File-38289"
"07:44:16.156","File-38705"
"07:41:42.114","File-38495"
"07:09:13.479","File-35729"
"07:45:58.014","File-38835"
"08:06:26.233","File-40562"
"08:01:58.44","File-40178"
"07:08:46.654","File-35701"
"07:36:26.188","File-38067"
"07:11:05.499","File-35903"
"07:48:09.015","File-39017"
"07:51:38.932","File-39315"
"07:26:37.421","File-37225"
"07:38:21.116","File-38215"
"07:47:13.0","File-38925"
"07:09:27.107","File-35747"
"07:50:20.576","File-39196"
"07:33:45.071","File-37838"
"08:03:39.69","File-40333"
"08:00:13.046","File-40018"
"07:08:26.011","File-35670"
"07:59:33.504","File-39971"
"07:11:49.521","File-35976"
"07:30:50.61","File-37576"
"07:21:30.948","File-36835"
"07:28:11.629","File-37346"
"08:04:56.401","File-40445"
"07:08:19.275","File-35662"
"07:51:24.865","File-39284"
"07:14:11.142","File-36207"
"07:27:55.144","File-37325"
"07:22:12.479","File-36884"
"07:28:33.733","File-37378"
"07:23:30.905","File-36985"
"07:18:18.755","File-36559"
"07:09:03.091","File-35720"
"08:02:29.72","File-40232"
"07:40:14.639","File-38371"
"07:31:56.363","File-37680"
"07:47:14.206","File-38930"
"07:26:08.192","File-37187"
"07:11:07.814","File-35910"
"07:54:42.976","File-39583"
"08:03:47.444","File-40346"
"07:53:20.497","File-39460"
"07:40:40.866","File-38411"
"07:56:22.538","File-39716"
"07:24:48.099","File-37092"
"08:08:53.69","File-40754"
"07:32:55.135","File-37769"
"07:52:29.266","File-39384"
"07:51:34.512","File-39307"
"07:53:22.414","File-39463"
"07:35:32.949","File-37992"
"08:03:39.62","File-40332"
"07:43:41.581","File-38663"
"08:02:38.778","File-40241"
"08:00:18.82","File-40029"
"07:13:47.685","File-36164"
"08:00:54.473","File-40077"
"07:22:39.47","File-36926"
"07:36:14.808","File-38050"
"08:01:13.324","File-40107"
"07:42:00.414","File-38521"
"07:32:33.819","File-37733"
"08:02:28.183","File-40229"
"07:26:41.553","File-37230"
"07:29:50.81","File-37490"
"07:38:51.307","File-38256"
"08:00:09.724","File-40014"
"07:09:45.313","File-35777"
"08:01:17.249","File-40115"
"07:38:38.778","File-38236"
"07:13:18.739","File-36113"
"08:03:17.333","File-40292"
"08:02:22.965","File-40222"
"07:42:20.288","File-38550"
"07:45:20.379","File-38788"
"07:55:18.947","File-39629"
"07:48:20.32","File-39031"
"07:44:22.726","File-38714"
"08:00:04.286","File-40004"
"07:26:08.539","File-37188"
"08:00:23.096","File-40032"
"07:22:41.486","File-36931"
"08:00:29.278","File-40043"
"07:38:47.651","File-38252"
"07:38:07.192","File-38198"
"07:33:17.955","File-37802"
"07:56:54.205","File-39762"
"07:26:24.782","File-37208"
"07:37:45.398","File-38170"
"07:30:54.862","File-37582"
"08:00:04.464","File-40005"
"08:00:04.812","File-40006"
"07:08:29.438","File-35676"
"07:40:14.115","File-38369"
"07:49:17.011","File-39115"
"08:04:23.497","File-40399"
"08:03:54.893","File-40353"
"07:20:29.792","File-36748"
"07:36:59.399","File-38106"
"07:26:28.422","File-37210"
"07:46:10.654","File-38848"
"08:01:34.443","File-40139"
"08:04:49.788","File-40437"
"07:58:43.734","File-39916"
"07:55:14.994","File-39625"
"07:26:35.71","File-37223"
"07:17:07.451","File-36437"
"07:34:49.343","File-37932"
"07:32:37.368","File-37737"
"08:00:09.175","File-40011"
"08:00:06.434","File-40009"
"07:57:48.16","File-39839"
"08:00:05.985","File-40007"
"08:01:43.3","File-40155"
"07:56:23.959","File-39718"
"07:54:47.096","File-39591"
"08:00:09.258","File-40012"
"07:18:48.34","File-36599"
"07:14:05.092","File-36200"
"08:07:04.94","File-40614"
"08:06:31.948","File-40570"
"08:08:11.441","File-40701"
"07:19:04.361","File-36626"
"07:09:56.513","File-35793"
"07:21:45.094","File-36849"
"07:23:34.045","File-36991"
"08:03:22.322","File-40302"
"07:12:28.113","File-36038"
"07:47:37.191","File-38959"
"08:05:33.769","File-40492"
"08:07:18.187","File-40625"
"08:00:08.128","File-40010"
"07:23:08.829","File-36963"
"07:37:48.474","File-38173"
"07:18:24.679","File-36566"
"07:25:17.846","File-37119"
"08:00:01.774","File-40000"
"07:35:23.953","File-37977"
"08:03:45.092","File-40343"
"08:04:13.641","File-40386"
"08:00:41.006","File-40063"
"08:00:29.396","File-40045"
"08:02:46.594","File-40250"
"08:00:17.508","File-40028"
"08:00:46.745","File-40067"
"08:00:28.958","File-40042"
"07:22:00.91","File-36866"
"07:21:00.484","File-36791"
"07:53:15.833","File-39452"
"07:16:15.717","File-36360"
"08:05:05.84","File-40456"
"07:47:17.533","File-38935"
"07:40:36.853","File-38405"
"07:52:18.851","File-39372"
"07:16:17.981","File-36364"
"07:49:02.819","File-39090"
"08:02:45.424","File-40249"
"07:56:30.474","File-39726"
"08:03:20.584","File-40297"
"07:18:33.985","File-36583"
"07:27:57.48","File-37327"
"07:42:30.231","File-38560"
"07:19:25.011","File-36656"
"07:17:56.156","File-36518"
"07:21:18.799","File-36812"
"07:43:08.548","File-38615"
"07:11:09.361","File-35913"
"07:36:23.391","File-38065"
"07:11:00.023","File-35890"
"07:20:07.676","File-36717"
"07:17:02.57","File-36427"
"08:02:44.94","File-40248"
"07:43:18.651","File-38634"
"07:08:29.255","File-35675"
"07:26:57.997","File-37253"
"07:14:05.305","File-36201"
"07:16:02.523","File-36345"
"07:46:34.284","File-38869"
"07:59:15.206","File-39951"
"07:34:43.037","File-37920"
"07:13:02.822","File-36094"
"08:01:10.439","File-40099"
"08:08:10.916","File-40700"
"07:09:30.426","File-35750"
"08:02:09.2","File-40207"
"07:44:53.347","File-38758"
"07:40:51.888","File-38426"
"07:36:12.378","File-38046"
"08:03:20.342","File-40296"
"07:35:44.766","File-38007"
"07:19:34.936","File-36674"
"07:42:14.982","File-38543"
"07:13:30.426","File-36130"
"08:08:08.317","File-40693"
"07:17:30.518","File-36471"
"07:27:01.03","File-37259"
"07:15:05.464","File-36279"
"07:29:32.187","File-37460"
"08:06:57.168","File-40602"
"07:10:51.605","File-35874"
"08:00:17.491","File-40027"
"08:02:04.858","File-40195"
"07:11:19.821","File-35929"
"07:54:00.767","File-39519"
"07:38:54.946","File-38261"
"07:37:14.703","File-38128"
"07:15:43.238","File-36317"
"08:01:55.984","File-40176"
"07:46:49.071","File-38888"
"08:05:34.649","File-40494"
"07:45:38.1","File-38806"
"07:29:44.394","File-37479"
"08:05:42.452","File-40505"
"07:39:17.942","File-38292"
"07:33:19.436","File-37804"
"08:04:33.095","File-40411"
"07:23:02.83","File-36958"
"07:10:34.85","File-35853"
"07:51:22.247","File-39280"
"08:08:31.334","File-40731"
"08:00:51.954","File-40069"
"07:14:24.834","File-36224"
"07:14:44.732","File-36252"
"07:51:12.248","File-39265"
"07:28:07.707","File-37338"
"07:32:43.807","File-37745"
"07:27:56.322","File-37326"
"07:50:15.829","File-39187"
"07:47:00.655","File-38908"
"08:04:18.243","File-40392"
"07:17:38.147","File-36487"
"07:10:47.471","File-35867"
"07:17:53.932","File-36513"
"08:07:18.522","File-40627"
"08:08:59.164","File-40764"
"08:00:16.896","File-40026"
"07:31:12.13","File-37605"
"07:17:01.192","File-36424"
"07:56:08.849","File-39698"
"07:51:59.548","File-39342"
"07:49:11.346","File-39106"
"07:12:09.544","File-36005"
"07:36:49.38","File-38094"
"07:35:01.015","File-37939"
"08:00:15.718","File-40023"
"08:00:09.318","File-40013"
"07:12:21.845","File-36029"
"07:25:22.079","File-37124"
"07:50:19.037","File-39191"
"07:39:00.194","File-38267"
"07:42:23.432","File-38553"
"08:00:37.681","File-40057"
"07:47:02.599","File-38912"
"07:47:47.545","File-38980"
"07:49:31.739","File-39136"
"07:28:06.47","File-37336"
"07:31:35.263","File-37645"
"07:17:55.837","File-36517"
"07:55:21.006","File-39635"
"08:01:18.625","File-40116"
"07:33:15.208","File-37798"
"07:29:16.951","File-37432"
"07:57:30.067","File-39810"
"07:43:57.883","File-38681"
"07:57:39.114","File-39824"
"07:48:42.344","File-39064"
"07:16:05.593","File-36351"
"07:34:53.364","File-37933"
"07:44:50.064","File-38755"
"07:29:11.323","File-37423"
"07:59:24.079","File-39962"
"07:29:36.146","File-37464"
"07:19:09.296","File-36630"
"07:20:32.506","File-36751"
"07:42:35.02","File-38569"
"07:57:09.844","File-39780"
"07:56:47.293","File-39752"
"07:11:35.958","File-35960"
"07:40:21.423","File-38381"
"07:26:42.284","File-37234"
"07:25:40.782","File-37155"
"08:03:42.255","File-40336"
"07:56:35.89","File-39737"
"07:40:01.384","File-38358"
"07:58:41.235","File-39913"
"07:48:27.696","File-39044"
"07:29:45.657","File-37483"
"07:33:43.987","File-37837"
"07:47:38.77","File-38964"
"07:24:06.272","File-37034"
"07:33:58.161","File-37854"
"08:00:51.917","File-40068"
"07:08:10.242","File-35655"
"08:08:23.638","File-40723"
"07:46:35.997","File-38870"
"07:10:44.166","File-35862"
"08:03:19.821","File-40295"
"07:51:57.812","File-39338"
"07:45:25.994","File-38792"
"07:14:43.303","File-36250"
"07:10:55.278","File-35881"
"07:46:17.04","File-38851"
"07:50:14.929","File-39186"
"07:46:37.219","File-38872"
"08:38:53.142","File-43225"
"08:13:15.162","File-41108"
"08:23:59.911","File-41990"
"08:43:21.435","File-43616"
"08:13:23.956","File-41117"
"08:27:01.523","File-42243"
"08:29:17.653","File-42413"
"09:01:34.434","File-45144"
"08:26:05.158","File-42166"
"08:46:04.879","File-43817"
"09:00:04.235","File-45007"
"08:30:09.586","File-42495"
"08:25:20.821","File-42104"
"08:43:14.214","File-43604"
"09:02:46.408","File-45242"
"08:44:51.472","File-43728"
"08:47:52.944","File-43966"
"08:49:46.744","File-44127"
"09:02:35.411","File-45228"
"08:46:44.562","File-43863"
"08:36:13.708","File-43009"
"08:12:24.657","File-41035"
"08:49:03.954","File-44071"
"08:12:04.114","File-41009"
"08:15:59.609","File-41322"
"08:59:20.556","File-44937"
"08:14:40.923","File-41207"
"08:31:28.582","File-42606"
"08:15:33.081","File-41282"
"08:57:46.971","File-44811"
"09:07:42.528","File-45667"
"08:24:09.636","File-42004"
"09:05:27.513","File-45460"
"09:09:55.551","File-45856"
"08:11:14.531","File-40951"
"09:00:17.707","File-45036"
"08:50:29.035","File-44190"
"08:42:42.124","File-43555"
"08:51:21.146","File-44263"
"08:44:16.68","File-43687"
"08:53:24.265","File-44429"
"09:01:44.309","File-45162"
"08:39:02.574","File-43239"
"09:07:38.252","File-45660"
"08:42:12.506","File-43519"
"08:09:18.011","File-40789"
"08:26:11.007","File-42172"
"08:37:15.573","File-43090"
"09:02:34.559","File-45226"
"08:26:28.997","File-42201"
"08:37:24.259","File-43106"
"09:04:22.724","File-45382"
"08:43:18.863","File-43612"
"08:44:02.992","File-43667"
"08:39:00.616","File-43236"
"08:48:12.922","File-43996"
"09:09:29.969","File-45816"
"08:23:49.585","File-41968"
"08:40:04.102","File-43343"
"08:46:47.22","File-43867"
"08:55:51.563","File-44644"
"08:11:27.639","File-40962"
"09:00:07.988","File-45014"
"09:01:35.105","File-45146"
"09:01:38.673","File-45154"
"08:52:01.569","File-44318"
"08:39:31.678","File-43295"
"09:07:02.249","File-45611"
"08:24:05.862","File-41998"
"08:36:03.722","File-42995"
"08:15:13.107","File-41255"
"09:04:38.038","File-45397"
"08:09:15.851","File-40784"
"08:29:18.849","File-42416"
"08:16:34.32","File-41371"
"08:16:46.083","File-41398"
"09:05:52.942","File-45502"
"08:36:00.612","File-42988"
"09:00:52.27","File-45087"
"08:43:01.313","File-43580"
"08:33:23.411","File-42771"
"08:12:53.852","File-41080"
"08:38:46.161","File-43216"
"08:20:30.393","File-41701"
"08:57:30.413","File-44781"
"09:03:10.448","File-45275"
"09:08:41.509","File-45742"
"08:47:30.772","File-43931"
"08:47:25.571","File-43924"
"08:42:49.824","File-43566"
"08:15:40.022","File-41293"
"08:38:26.623","File-43181"
"08:53:15.391","File-44414"
"08:58:26.965","File-44862"
"08:43:01.737","File-43582"
"08:37:36.663","File-43121"
"09:01:05.928","File-45107"
"08:47:06.65","File-43893"
"09:00:53.676","File-45089"
"08:18:54.852","File-41579"
"08:48:42.759","File-44036"
"08:39:18.904","File-43268"
"08:38:18.903","File-43169"
"08:52:55.6","File-44384"
"08:31:00.541","File-42562"
"08:45:47.194","File-43789"
"08:35:16.259","File-42917"
"08:09:44.426","File-40831"
"09:00:29.355","File-45050"
"09:01:15.206","File-45119"
"08:28:22.232","File-42343"
"08:37:54.937","File-43141"
"08:09:26.284","File-40799"
"09:03:32.855","File-45312"
"09:01:21.878","File-45129"
"09:00:03.893","File-45005"
"09:09:58.722","File-45866"
"09:08:01.862","File-45690"
"08:37:26.127","File-43111"
"09:00:41.338","File-45068"
"08:31:38.311","File-42616"
"08:27:08.244","File-42250"
"08:20:31.831","File-41708"
"09:01:14.556","File-45118"
"09:01:45.703","File-45164"
"08:44:31.52","File-43702"
"08:53:54.371","File-44474"
"08:56:27.99","File-44701"
"08:53:41.256","File-44457"
"08:23:55.71","File-41980"
"09:05:36.963","File-45475"
"09:04:22.908","File-45383"
"08:46:22.732","File-43837"
"08:09:18.09","File-40790"
"08:09:35.093","File-40813"
"09:04:18.282","File-45373"
"09:09:49.354","File-45846"
"08:28:51.721","File-42381"
"09:00:01.44","File-45003"
"08:11:26.492","File-40959"
"08:37:21.047","File-43100"
"08:35:39.463","File-42950"
"08:57:43.168","File-44804"
"09:00:38.14","File-45063"
"08:55:35.945","File-44622"
"08:16:49.054","File-41404"
"08:29:33.943","File-42445"
"08:27:22.727","File-42262"
"08:40:39.995","File-43397"
"08:32:46.891","File-42720"
"08:14:13.926","File-41173"
"08:25:07.683","File-42082"
"08:57:02.549","File-44740"
"08:53:47.896","File-44468"
"08:46:29.585","File-43845"
"08:46:22.657","File-43836"
"08:52:22.035","File-44351"
"08:18:53.099","File-41574"
"08:31:27.664","File-42603"
"09:00:19.032","File-45041"
"08:27:51.229","File-42303"
"09:09:27.861","File-45813"
"09:00:32.528","File-45054"
"08:12:49.52","File-41069"
"08:58:16.29","File-44845"
"09:05:10.904","File-45443"
"08:47:31.016","File-43932"
"09:02:56.612","File-45253"
"08:25:34.032","File-42121"
"09:03:32.692","File-45311"
"08:58:59.322","File-44915"
"08:35:31.221","File-42935"
"08:50:49.451","File-44217"
"08:15:00.805","File-41234"
"08:45:02.441","File-43740"
"08:09:37.253","File-40819"
"08:52:50.05","File-44378"
"09:02:32.771","File-45223"
"08:45:37.514","File-43775"
"09:08:11.151","File-45700"
"08:11:57.507","File-41001"
"08:12:51.464","File-41073"
"08:11:39.585","File-40979"
"08:36:06.692","File-42999"
"08:13:50.643","File-41143"
"09:00:29.554","File-45051"
"08:42:26.792","File-43540"
"09:02:54.165","File-45250"
"09:03:39.295","File-45318"
"08:47:49.08","File-43960"
"08:10:00.361","File-40850"
"08:34:13.962","File-42831"
"09:01:48.388","File-45171"
"08:35:49.34","File-42972"
"09:07:25.607","File-45643"
"08:49:37.77","File-44113"
"08:51:27.863","File-44273"
"08:29:48.737","File-42468"
"08:30:09.956","File-42497"
"09:05:17.821","File-45449"
"08:15:26.693","File-41270"
"08:30:33.539","File-42529"
"09:00:24.433","File-45048"
"08:55:57.624","File-44656"
"08:35:08.307","File-42909"
"08:14:13.414","File-41172"
"08:16:30.854","File-41369"
"08:40:50.797","File-43412"
"08:58:25.272","File-44859"
"08:47:52.77","File-43965"
"09:00:14.446","File-45028"
"09:05:45.696","File-45489"
"09:00:45.01","File-45077"
"08:24:14.616","File-42010"
"08:44:14.37","File-43682"
"08:46:26.099","File-43840"
"08:43:31.102","File-43628"
"08:27:30.252","File-42272"
"09:00:08.664","File-45017"
"08:42:22.031","File-43525"
"08:16:42.578","File-41390"
"08:59:47.132","File-44981"
"09:09:07.64","File-45779"
"09:05:04.46","File-45434"
"09:08:37.943","File-45736"
"08:48:33.478","File-44020"
"08:19:23.302","File-41615"
"08:27:45.231","File-42291"
"08:58:32.897","File-44878"
"08:19:40.207","File-41634"
"08:45:27.23","File-43756"
"08:15:32.116","File-41279"
"08:15:56.364","File-41316"
"08:38:33.841","File-43198"
"08:59:29.311","File-44955"
"09:04:08.699","File-45357"
"08:36:17.494","File-43014"
"08:54:45.065","File-44550"
"08:31:11.474","File-42579"
"08:51:43.3","File-44294"
"08:47:07.685","File-43895"
"08:13:09.876","File-41102"
"08:52:25.808","File-44354"
"08:09:48.136","File-40837"
"09:06:23.226","File-45552"
"08:11:10.558","File-40942"
"09:06:22.501","File-45549"
"08:32:23.889","File-42690"
"08:22:06.286","File-41834"
"09:00:06.271","File-45010"
"08:28:16.285","File-42335"
"09:00:10.818","File-45019"
"09:06:23.181","File-45551"
"08:51:49.607","File-44303"
"09:03:56.696","File-45343"
"08:45:00.774","File-43739"
"08:30:39.502","File-42535"
"09:09:29.592","File-45815"
"08:30:15.081","File-42501"
"08:10:14.325","File-40862"
"08:34:13.447","File-42828"
"08:10:41.205","File-40902"
"09:08:29.582","File-45721"
"08:21:28.467","File-41779"
"08:55:50.64","File-44640"
"08:49:34.512","File-44106"
"08:14:26.749","File-41194"
"08:50:48.96","File-44215"
"08:40:05.464","File-43345"
"08:34:00.341","File-42811"
"08:13:24.802","File-41118"
"08:38:28.806","File-43186"
"09:00:11.937","File-45021"
"08:27:46.593","File-42293"
"09:07:48.292","File-45673"
"08:38:34.82","File-43200"
"09:02:47.086","File-45243"
"08:58:19.26","File-44848"
"09:03:05.447","File-45270"
"08:40:31.264","File-43382"
"08:43:42.773","File-43639"
"08:12:03.25","File-41008"
"09:00:05.44","File-45009"
"09:00:04.206","File-45006"
"09:00:33.596","File-45058"
"08:26:28.568","File-42200"
"08:11:40.255","File-40980"
"09:09:19.904","File-45807"
"09:04:34.957","File-45393"
"09:00:06.304","File-45011"
